Date,Close,High,Low,Open,Volume,Dividends,Stock Splits,Ticker,Name
2024-02-13 00:00:00-05:00,,,,,0,0.95,0.0,XOM,Exxon Mobil Corporation
2024-02-14 00:00:00-05:00,94.30706024169922,95.97174863629802,93.91427172465674,95.2703375122409,17651300,0.0,0.0,XOM,Exxon Mobil Corporation
2024-02-15 00:00:00-05:00,97.00984954833984,97.20624383090708,94.08262219906094,94.08262219906094,23196300,0.0,0.0,XOM,Exxon Mobil Corporation
2024-02-16 00:00:00-05:00,97.00984954833984,97.85153729216404,96.81344813064882,97.27170859176283,20151400,0.0,0.0,XOM,Exxon Mobil Corporation
2024-02-20 00:00:00-05:00,96.09333038330078,97.37457735705588,95.99981032090133,97.11271119316464,17650000,0.0,0.0,XOM,Exxon Mobil Corporation
2024-02-21 00:00:00-05:00,98.05728149414062,98.17886399843321,96.31778119769062,96.3458365032586,20991300,0.0,0.0,XOM,Exxon Mobil Corporation
2024-02-22 00:00:00-05:00,97.97311401367188,98.5810051200617,96.74797765414435,97.41198650589794,20470700,0.0,0.0,XOM,Exxon Mobil Corporation
2024-02-23 00:00:00-05:00,97.11271667480469,97.34652041156235,96.21491118187011,97.15012612890077,15975900,0.0,0.0,XOM,Exxon Mobil Corporation
2024-02-26 00:00:00-05:00,97.49615478515625,98.14145535906013,96.37389974239812,97.00049202235269,13360800,0.0,0.0,XOM,Exxon Mobil Corporation
2024-02-27 00:00:00-05:00,97.29039764404297,98.33784082251076,97.12205868920213,97.89828871069729,16360000,0.0,0.0,XOM,Exxon Mobil Corporation
2024-02-28 00:00:00-05:00,97.5616226196289,98.59971177771439,97.26235412311658,97.7019062881774,14810500,0.0,0.0,XOM,Exxon Mobil Corporation
2024-02-29 00:00:00-05:00,97.74866485595703,98.26303593998628,97.46810464795156,97.89830267499242,17566100,0.0,0.0,XOM,Exxon Mobil Corporation
2024-03-01 00:00:00-05:00,98.98313903808594,99.49751007386823,98.55294105139677,98.87091781945944,18460100,0.0,0.0,XOM,Exxon Mobil Corporation
2024-03-04 00:00:00-05:00,97.59902954101562,98.99249777282462,97.29040690524208,98.81481179005613,18138000,0.0,0.0,XOM,Exxon Mobil Corporation
2024-03-05 00:00:00-05:00,98.79610443115234,99.38528726719579,97.5616210114968,97.75801529017795,19952700,0.0,0.0,XOM,Exxon Mobil Corporation
2024-03-06 00:00:00-05:00,99.85289764404297,100.60107246237834,99.27306893820072,99.71262110883846,20472800,0.0,0.0,XOM,Exxon Mobil Corporation
2024-03-07 00:00:00-05:00,100.41403198242188,100.98451367405143,99.69391247358676,99.69391247358676,15195400,0.0,0.0,XOM,Exxon Mobil Corporation
2024-03-08 00:00:00-05:00,101.35858154296875,101.37728983539192,99.85288508343686,100.28309018769423,16281500,0.0,0.0,XOM,Exxon Mobil Corporation
2024-03-11 00:00:00-04:00,101.95712280273438,102.05064999858037,100.38596152317353,101.23701048653382,17577300,0.0,0.0,XOM,Exxon Mobil Corporation
2024-03-12 00:00:00-04:00,101.30248260498047,102.20028809639089,101.03126941458714,101.99453966677363,14957200,0.0,0.0,XOM,Exxon Mobil Corporation
2024-03-13 00:00:00-04:00,102.43408966064453,103.2009656142413,102.04130110431724,102.06935641046582,17122200,0.0,0.0,XOM,Exxon Mobil Corporation
2024-03-14 00:00:00-04:00,104.24840545654297,104.32322436055054,102.58372408555337,102.71465360000491,22121000,0.0,0.0,XOM,Exxon Mobil Corporation
2024-03-15 00:00:00-04:00,104.06136322021484,105.02464060178798,103.66857465789788,103.66857465789788,38264400,0.0,0.0,XOM,Exxon Mobil Corporation
2024-03-18 00:00:00-04:00,105.02464294433594,105.54836103910662,103.90238071038232,104.54768131652756,16770500,0.0,0.0,XOM,Exxon Mobil Corporation
2024-03-19 00:00:00-04:00,105.76345825195312,106.13754566952285,104.8001879679198,104.9498257889973,14878800,0.0,0.0,XOM,Exxon Mobil Corporation
2024-03-20 00:00:00-04:00,105.669921875,106.05336338099771,104.86563654863093,105.41741700980177,16119700,0.0,0.0,XOM,Exxon Mobil Corporation
2024-03-21 00:00:00-04:00,106.13752746582031,106.53032311121815,105.27713154756371,105.60445530612624,14878000,0.0,0.0,XOM,Exxon Mobil Corporation
2024-03-22 00:00:00-04:00,106.13752746582031,106.32457471008662,105.5109352515545,106.1281804549491,14701900,0.0,0.0,XOM,Exxon Mobil Corporation
2024-03-25 00:00:00-04:00,107.22238159179688,108.27917178011899,106.45550571727931,106.45550571727931,14011700,0.0,0.0,XOM,Exxon Mobil Corporation
2024-03-26 00:00:00-04:00,106.4181137084961,107.53102182084393,106.06273458381212,107.23175331186688,13152300,0.0,0.0,XOM,Exxon Mobil Corporation
2024-03-27 00:00:00-04:00,107.52165222167969,107.60581813314494,106.06271934196444,106.12818409592286,12415700,0.0,0.0,XOM,Exxon Mobil Corporation
2024-03-28 00:00:00-04:00,108.7093734741211,108.90576773876927,107.60581965243857,108.04537177884681,18482100,0.0,0.0,XOM,Exxon Mobil Corporation
2024-04-01 00:00:00-04:00,109.41079711914062,109.6446008611634,107.90510044970408,108.86837786034202,13817000,0.0,0.0,XOM,Exxon Mobil Corporation
2024-04-02 00:00:00-04:00,111.55242919921875,111.85169767395021,109.72876304618694,110.28053639782924,19919600,0.0,0.0,XOM,Exxon Mobil Corporation
2024-04-03 00:00:00-04:00,111.57113647460938,111.9919803106628,111.03806428588422,111.73947543605539,16504300,0.0,0.0,XOM,Exxon Mobil Corporation
2024-04-04 00:00:00-04:00,111.96393585205078,112.11356653498439,110.9539019855343,111.33734354296372,18467400,0.0,0.0,XOM,Exxon Mobil Corporation
2024-04-05 00:00:00-04:00,113.50704956054688,114.23651613462017,111.88912443628544,112.20710125339075,21720600,0.0,0.0,XOM,Exxon Mobil Corporation
2024-04-08 00:00:00-04:00,112.74015808105469,113.8530589506153,112.42218130752067,113.23582083217914,17513900,0.0,0.0,XOM,Exxon Mobil Corporation
2024-04-09 00:00:00-04:00,113.329345703125,113.76889786262173,112.54376145027209,113.16100673002249,14132300,0.0,0.0,XOM,Exxon Mobil Corporation
2024-04-10 00:00:00-04:00,114.28326416015625,114.53577619260003,112.90850417566614,113.36675750382952,17409200,0.0,0.0,XOM,Exxon Mobil Corporation
2024-04-11 00:00:00-04:00,113.89982604980469,114.74152090547076,112.54376013369723,114.74152090547076,17555900,0.0,0.0,XOM,Exxon Mobil Corporation
2024-04-12 00:00:00-04:00,112.57181549072266,115.73283915516485,111.91716080634683,114.98466441162765,21556200,0.0,0.0,XOM,Exxon Mobil Corporation
2024-04-15 00:00:00-04:00,111.92652130126953,113.80630527806375,111.71141873138694,113.24517062102173,15029500,0.0,0.0,XOM,Exxon Mobil Corporation
2024-04-16 00:00:00-04:00,111.00066375732422,112.43154147706889,110.28054425626233,111.81429619044442,18082200,0.0,0.0,XOM,Exxon Mobil Corporation
2024-04-17 00:00:00-04:00,110.94454193115234,111.61789780631214,109.5323725578226,110.86973016123065,14538600,0.0,0.0,XOM,Exxon Mobil Corporation
2024-04-18 00:00:00-04:00,110.84165954589844,111.96392163343884,110.32729566567504,111.2905658079392,13821400,0.0,0.0,XOM,Exxon Mobil Corporation
2024-04-19 00:00:00-04:00,112.11356353759766,113.09554207075585,111.24381336498212,111.44021477971272,21572400,0.0,0.0,XOM,Exxon Mobil Corporation
2024-04-22 00:00:00-04:00,112.74950408935547,113.69407311967441,110.75749895582976,111.53372902168714,16340700,0.0,0.0,XOM,Exxon Mobil Corporation
2024-04-23 00:00:00-04:00,113.18905639648438,113.21711170141626,111.71141516566921,112.22578620649833,13929800,0.0,0.0,XOM,Exxon Mobil Corporation
