Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Ticker,Name
2023-10-18 00:00:00-04:00,63.453592758367535,64.63133461987844,63.453592758367535,64.1969223022461,8930500,0.0,0.0,OXY,Occidental Petroleum Corporation
2023-10-19 00:00:00-04:00,63.66597055079799,64.60237801113479,63.23155821144306,64.15830993652344,8545800,0.0,0.0,OXY,Occidental Petroleum Corporation
2023-10-20 00:00:00-04:00,63.97488859000966,64.4286124055336,62.82610649588676,62.92264175415039,8296700,0.0,0.0,OXY,Occidental Petroleum Corporation
2023-10-23 00:00:00-04:00,61.97657909973995,62.005546306128785,59.97827272124819,60.64437484741211,16032400,0.0,0.0,OXY,Occidental Petroleum Corporation
2023-10-24 00:00:00-04:00,60.99191212232811,61.1077551782467,60.16169557597881,60.36442184448242,7463000,0.0,0.0,OXY,Occidental Petroleum Corporation
2023-10-25 00:00:00-04:00,60.51887396261042,61.11740433266667,60.45129854705309,61.07878875732422,6676100,0.0,0.0,OXY,Occidental Petroleum Corporation
2023-10-26 00:00:00-04:00,60.74090799695363,61.464933462996946,60.403030919166994,61.07878875732422,8717500,0.0,0.0,OXY,Occidental Petroleum Corporation
2023-10-27 00:00:00-04:00,61.32013869296429,61.551824810506886,59.72728098387511,60.07481384277344,9197900,0.0,0.0,OXY,Occidental Petroleum Corporation
2023-10-30 00:00:00-04:00,59.997578298948035,60.53818162226345,59.23493725917499,59.53419876098633,7252600,0.0,0.0,OXY,Occidental Petroleum Corporation
2023-10-31 00:00:00-04:00,59.514902475748,59.8045119630886,58.8391445502303,59.66936111450195,5572700,0.0,0.0,OXY,Occidental Petroleum Corporation
2023-11-01 00:00:00-04:00,59.99758837240863,60.31615771533745,59.17702383197344,59.234947204589844,6285100,0.0,0.0,OXY,Occidental Petroleum Corporation
2023-11-02 00:00:00-04:00,59.292857064867,61.136712120337904,58.974287774751595,61.07878875732422,7404200,0.0,0.0,OXY,Occidental Petroleum Corporation
2023-11-03 00:00:00-04:00,60.78918885191148,61.24290904437997,60.055507535545544,60.82780075073242,8661700,0.0,0.0,OXY,Occidental Petroleum Corporation
2023-11-06 00:00:00-05:00,61.10775361946588,61.175329040576656,59.456976305043916,59.61143493652344,8165900,0.0,0.0,OXY,Occidental Petroleum Corporation
2023-11-07 00:00:00-05:00,58.73294678862405,58.89705746228919,57.941345895757344,58.1151123046875,13014700,0.0,0.0,OXY,Occidental Petroleum Corporation
2023-11-08 00:00:00-05:00,58.94533571840378,60.113429407382974,58.8005291330395,59.03221893310547,11345100,0.0,0.0,OXY,Occidental Petroleum Corporation
2023-11-09 00:00:00-05:00,59.38940822308634,59.756248899152304,58.46265631968416,58.481964111328125,7046600,0.0,0.0,OXY,Occidental Petroleum Corporation
2023-11-10 00:00:00-05:00,58.98394226086939,59.109441044618265,58.08615035132764,58.868099212646484,7604100,0.0,0.0,OXY,Occidental Petroleum Corporation
2023-11-13 00:00:00-05:00,58.97429255471229,59.51489960557192,58.74260276646266,59.47628402709961,6830600,0.0,0.0,OXY,Occidental Petroleum Corporation
2023-11-14 00:00:00-05:00,59.61143272750733,59.9975811331888,59.43766631320908,59.592124938964844,6766900,0.0,0.0,OXY,Occidental Petroleum Corporation
2023-11-15 00:00:00-05:00,59.534198258907026,60.06515320780537,59.16736134477497,59.1770133972168,6789600,0.0,0.0,OXY,Occidental Petroleum Corporation
2023-11-16 00:00:00-05:00,58.539878991340586,58.800528633230094,57.5552037939528,58.221309661865234,10976600,0.0,0.0,OXY,Occidental Petroleum Corporation
2023-11-17 00:00:00-05:00,58.74260203160684,59.43766770507637,58.46264829764535,58.848793029785156,9178000,0.0,0.0,OXY,Occidental Petroleum Corporation
2023-11-20 00:00:00-05:00,59.31216959267458,59.862428696236634,59.00325233041463,59.022560119628906,6135400,0.0,0.0,OXY,Occidental Petroleum Corporation
2023-11-21 00:00:00-05:00,58.761911627944556,59.02256126351244,58.2309603033067,58.64606857299805,6092600,0.0,0.0,OXY,Occidental Petroleum Corporation
2023-11-22 00:00:00-05:00,57.53589263030971,58.25991814335514,57.188363477418626,58.1247673034668,10582400,0.0,0.0,OXY,Occidental Petroleum Corporation
2023-11-24 00:00:00-05:00,57.92204130944303,58.7329500350786,57.91238925622851,58.076499938964844,4449200,0.0,0.0,OXY,Occidental Petroleum Corporation
2023-11-27 00:00:00-05:00,57.89308588847404,58.076504374231185,57.37178659305754,57.796546936035156,8319500,0.0,0.0,OXY,Occidental Petroleum Corporation
2023-11-28 00:00:00-05:00,57.79654305393946,58.30819026103784,57.55520121292951,57.97996520996094,6972800,0.0,0.0,OXY,Occidental Petroleum Corporation
2023-11-29 00:00:00-05:00,58.17303292982972,58.366107129838625,57.80619600065528,58.2406120300293,7542200,0.0,0.0,OXY,Occidental Petroleum Corporation
2023-11-30 00:00:00-05:00,58.51092180085164,58.61711280968702,56.966331669528564,57.10148620605469,15858700,0.0,0.0,OXY,Occidental Petroleum Corporation
2023-12-01 00:00:00-05:00,57.053214174655466,57.535897894179065,56.744296888767124,56.79256820678711,9722500,0.0,0.0,OXY,Occidental Petroleum Corporation
2023-12-04 00:00:00-05:00,56.40641448976364,56.667064115871796,55.759616451069135,55.85615539550781,11467600,0.0,0.0,OXY,Occidental Petroleum Corporation
2023-12-05 00:00:00-05:00,55.971995794272964,56.068534734137586,55.24797031691633,55.29623794555664,8243300,0.0,0.0,OXY,Occidental Petroleum Corporation
2023-12-06 00:00:00-05:00,54.929401037112584,55.32520148420769,54.37914196877511,54.52394485473633,12915500,0.0,0.0,OXY,Occidental Petroleum Corporation
2023-12-07 00:00:00-05:00,54.88227164756227,55.33744608734988,54.0784569647937,54.620792388916016,11624600,0.18,0.0,OXY,Occidental Petroleum Corporation
2023-12-08 00:00:00-05:00,55.15344072159971,55.15344072159971,54.55300044277509,54.68858337402344,8209000,0.0,0.0,OXY,Occidental Petroleum Corporation
2023-12-11 00:00:00-05:00,54.59173994363039,55.405241287458686,54.53363507972999,55.25997543334961,15273800,0.0,0.0,OXY,Occidental Petroleum Corporation
2023-12-12 00:00:00-05:00,54.73700878257405,54.93070027990019,53.38117199564911,53.797607421875,23323200,0.0,0.0,OXY,Occidental Petroleum Corporation
2023-12-13 00:00:00-05:00,53.91382577999507,55.463354206153106,53.85572091152657,55.41493225097656,15845700,0.0,0.0,OXY,Occidental Petroleum Corporation
2023-12-14 00:00:00-05:00,56.945076772649976,57.7973170623446,56.82886336316906,56.90633773803711,19890300,0.0,0.0,OXY,Occidental Petroleum Corporation
2023-12-15 00:00:00-05:00,56.780445582135954,57.08066388651357,56.218740622119334,56.71265411376953,17700600,0.0,0.0,OXY,Occidental Petroleum Corporation
2023-12-18 00:00:00-05:00,57.80700250452313,58.0006939917093,57.109718322753906,57.109718322753906,9284700,0.0,0.0,OXY,Occidental Petroleum Corporation
2023-12-19 00:00:00-05:00,57.254986540610844,58.42681842419889,56.98382066392501,58.397762298583984,11375100,0.0,0.0,OXY,Occidental Petroleum Corporation
2023-12-20 00:00:00-05:00,58.601128789710955,59.13378125318531,58.18469711863804,58.271854400634766,11445000,0.0,0.0,OXY,Occidental Petroleum Corporation
2023-12-21 00:00:00-05:00,58.10722215493415,58.6301880409744,58.10722215493415,58.53334045410156,9863000,0.0,0.0,OXY,Occidental Petroleum Corporation
2023-12-22 00:00:00-05:00,59.40495334857249,59.98602412254891,58.78514353783553,58.89167404174805,10994200,0.0,0.0,OXY,Occidental Petroleum Corporation
2023-12-26 00:00:00-05:00,59.36621759530642,59.85044449852158,59.31779564385653,59.501800537109375,7126500,0.0,0.0,OXY,Occidental Petroleum Corporation
2023-12-27 00:00:00-05:00,59.56959262606371,59.724545088925915,59.00789133357251,59.11442184448242,5456400,0.0,0.0,OXY,Occidental Petroleum Corporation
2023-12-28 00:00:00-05:00,58.89167978528186,59.0563151660337,58.058808885492404,58.07817840576172,7957800,0.0,0.0,OXY,Occidental Petroleum Corporation
2023-12-29 00:00:00-05:00,58.10723036874726,58.39776578171936,57.67142540211001,57.826377868652344,5926200,0.0,0.0,OXY,Occidental Petroleum Corporation
2024-01-02 00:00:00-05:00,58.28154730046492,59.01757052911389,58.01038143112444,58.15564727783203,7456200,0.0,0.0,OXY,Occidental Petroleum Corporation
2024-01-03 00:00:00-05:00,57.74889854978789,58.87230475985067,57.564889971615166,58.69798278808594,7269300,0.0,0.0,OXY,Occidental Petroleum Corporation
2024-01-04 00:00:00-05:00,58.92072747479615,59.124101879712946,57.12908947924889,57.25498580932617,9423300,0.0,0.0,OXY,Occidental Petroleum Corporation
2024-01-05 00:00:00-05:00,57.62299719489654,57.690788660753675,56.741704444395964,57.08066177368164,8016800,0.0,0.0,OXY,Occidental Petroleum Corporation
2024-01-08 00:00:00-05:00,56.141265454167055,56.441483754334,55.511769034612925,56.431800842285156,10343500,0.0,0.0,OXY,Occidental Petroleum Corporation
2024-01-09 00:00:00-05:00,56.41242964286706,56.4414820725058,55.51176738048811,55.6473503112793,8531400,0.0,0.0,OXY,Occidental Petroleum Corporation
2024-01-10 00:00:00-05:00,55.59892844747213,55.62798087715462,54.882271062322545,55.00817108154297,10864200,0.0,0.0,OXY,Occidental Petroleum Corporation
2024-01-11 00:00:00-05:00,55.521454088541844,55.86041141614213,55.22123210241173,55.327762603759766,9455300,0.0,0.0,OXY,Occidental Petroleum Corporation
2024-01-12 00:00:00-05:00,56.41243277548917,56.79012915919775,55.68609243932408,56.22842788696289,11246000,0.0,0.0,OXY,Occidental Petroleum Corporation
2024-01-16 00:00:00-05:00,56.02504854215565,56.150948565384624,54.8338508605957,54.8338508605957,13323500,0.0,0.0,OXY,Occidental Petroleum Corporation
2024-01-17 00:00:00-05:00,54.27214258873625,54.882265718811695,54.20435112983898,54.44646453857422,9651200,0.0,0.0,OXY,Occidental Petroleum Corporation
2024-01-18 00:00:00-05:00,54.417413817168935,54.86290534115926,53.77823450245685,54.68858337402344,12283500,0.0,0.0,OXY,Occidental Petroleum Corporation
2024-01-19 00:00:00-05:00,54.456154721690766,54.640159606933594,54.05908882611357,54.640159606933594,9597300,0.0,0.0,OXY,Occidental Petroleum Corporation
2024-01-22 00:00:00-05:00,54.640160817249225,55.172813354883765,54.175303443424724,54.950069427490234,8047500,0.0,0.0,OXY,Occidental Petroleum Corporation
2024-01-23 00:00:00-05:00,54.72732669175433,55.356823186419035,54.72732669175433,54.94038772583008,6337500,0.0,0.0,OXY,Occidental Petroleum Corporation
2024-01-24 00:00:00-05:00,55.28902562876663,55.62798296900117,54.99849023794304,55.5020866394043,7615400,0.0,0.0,OXY,Occidental Petroleum Corporation
2024-01-25 00:00:00-05:00,55.92820775377191,56.22842976605545,55.15344544150903,56.18000411987305,9611700,0.0,0.0,OXY,Occidental Petroleum Corporation
2024-01-26 00:00:00-05:00,56.3930582468381,56.58674972481374,55.72482652689769,56.55769729614258,7102800,0.0,0.0,OXY,Occidental Petroleum Corporation
2024-01-29 00:00:00-05:00,56.50927722277515,56.577068692591304,55.79262348633058,56.38338088989258,7175800,0.0,0.0,OXY,Occidental Petroleum Corporation
2024-01-30 00:00:00-05:00,55.928204047698095,57.12908832289773,55.928204047698095,57.041927337646484,8337500,0.0,0.0,OXY,Occidental Petroleum Corporation
2024-01-31 00:00:00-05:00,56.93539814592142,57.00318961441682,55.74420044961333,55.753883361816406,8941900,0.0,0.0,OXY,Occidental Petroleum Corporation
2024-02-01 00:00:00-05:00,56.083156198113045,56.276847685891155,55.12438536550824,55.51176834106445,11277700,0.0,0.0,OXY,Occidental Petroleum Corporation
2024-02-02 00:00:00-05:00,55.4536617196964,55.73451420204808,54.94038239939422,55.240604400634766,8412400,0.0,0.0,OXY,Occidental Petroleum Corporation
2024-02-05 00:00:00-05:00,55.0275426624753,55.53113906387943,54.301202338319754,55.1824951171875,10196900,0.0,0.0,OXY,Occidental Petroleum Corporation
2024-02-06 00:00:00-05:00,55.579561387297375,56.56738467811924,55.34713455084397,55.753883361816406,9081100,0.0,0.0,OXY,Occidental Petroleum Corporation
2024-02-07 00:00:00-05:00,55.79262040235249,56.18968628690963,55.269654497513976,55.802303314208984,8045000,0.0,0.0,OXY,Occidental Petroleum Corporation
2024-02-08 00:00:00-05:00,55.94757269240868,56.46085198956359,55.744198294784034,56.2187385559082,7706500,0.0,0.0,OXY,Occidental Petroleum Corporation
2024-02-09 00:00:00-05:00,56.37368563950125,56.509268558344964,55.43428811850227,55.65703201293945,8114600,0.0,0.0,OXY,Occidental Petroleum Corporation
2024-02-12 00:00:00-05:00,55.715144450762544,56.65454579398557,55.68609201972941,56.199371337890625,8878200,0.0,0.0,OXY,Occidental Petroleum Corporation
2024-02-13 00:00:00-05:00,56.141269395205285,56.32527429191346,55.23092043567669,55.792625427246094,10324700,0.0,0.0,OXY,Occidental Petroleum Corporation
2024-02-14 00:00:00-05:00,55.97662801538473,56.4899110334263,55.259974283565185,55.492401123046875,12516600,0.0,0.0,OXY,Occidental Petroleum Corporation
2024-02-15 00:00:00-05:00,55.63767333313737,58.24281280871368,55.569881860511984,58.21376037597656,21966000,0.0,0.0,OXY,Occidental Petroleum Corporation
2024-02-16 00:00:00-05:00,58.47523783780224,58.95946470765469,58.18470245476233,58.61082077026367,13472000,0.0,0.0,OXY,Occidental Petroleum Corporation
2024-02-20 00:00:00-05:00,58.62050031406224,58.62050031406224,57.28403688999454,57.68110275268555,16896800,0.0,0.0,OXY,Occidental Petroleum Corporation
2024-02-21 00:00:00-05:00,57.690790944690356,58.620505679844506,57.4583641080808,58.562400817871094,10308100,0.0,0.0,OXY,Occidental Petroleum Corporation
2024-02-22 00:00:00-05:00,58.29123185271763,58.949780720524565,57.93290498752673,58.620506286621094,9369300,0.0,0.0,OXY,Occidental Petroleum Corporation
2024-02-23 00:00:00-05:00,58.107228838551805,58.32997277244328,57.574579979736704,58.1265983581543,7789900,0.0,0.0,OXY,Occidental Petroleum Corporation
2024-02-26 00:00:00-05:00,57.81669096956268,58.843249604244484,57.690790944690356,58.562400817871094,8510000,0.0,0.0,OXY,Occidental Petroleum Corporation
2024-02-27 00:00:00-05:00,59.00788879068578,59.06599734713927,58.271861853040065,58.688297271728516,7051800,0.0,0.0,OXY,Occidental Petroleum Corporation
2024-02-28 00:00:00-05:00,58.59145075422568,59.35653008873665,58.32996780340455,58.3590202331543,7838200,0.0,0.0,OXY,Occidental Petroleum Corporation
2024-02-29 00:00:00-05:00,58.53334372837129,58.95946574573304,58.16533396074165,58.69798278808594,7574400,0.0,0.0,OXY,Occidental Petroleum Corporation
2024-03-01 00:00:00-05:00,59.05631435897051,59.65675470168078,58.901361893291785,59.4243278503418,7662000,0.0,0.0,OXY,Occidental Petroleum Corporation
2024-03-04 00:00:00-05:00,59.608331369626214,59.69549236045114,58.63019464535365,58.765777587890625,6359300,0.0,0.0,OXY,Occidental Petroleum Corporation
2024-03-05 00:00:00-05:00,58.52366812371022,59.21126949021654,58.11691557401856,58.66893768310547,6543000,0.0,0.0,OXY,Occidental Petroleum Corporation
2024-03-06 00:00:00-05:00,59.36621620481594,59.72454307038207,58.833567362626724,59.162841796875,7919100,0.0,0.0,OXY,Occidental Petroleum Corporation
2024-03-07 00:00:00-05:00,59.00733072531731,59.66825978981941,58.958733763338444,59.33779525756836,7403300,0.22,0.0,OXY,Occidental Petroleum Corporation
2024-03-08 00:00:00-05:00,59.211436299071934,59.532182900933,58.949011980089615,59.09480285644531,5288300,0.0,0.0,OXY,Occidental Petroleum Corporation
2024-03-11 00:00:00-04:00,58.98788925298588,59.83349193590618,58.58938824556877,59.794612884521484,6760600,0.0,0.0,OXY,Occidental Petroleum Corporation
2024-03-12 00:00:00-04:00,59.70713381239509,59.755730770279854,59.14339871934319,59.42526626586914,7124900,0.0,0.0,OXY,Occidental Petroleum Corporation
2024-03-13 00:00:00-04:00,59.91124303554285,60.69852709808149,59.81404912013768,60.31946563720703,8672400,0.0,0.0,OXY,Occidental Petroleum Corporation
2024-03-14 00:00:00-04:00,60.45554274429589,61.05815321806151,60.37778464047557,60.824886322021484,7433700,0.0,0.0,OXY,Occidental Petroleum Corporation
2024-03-15 00:00:00-04:00,60.611050092232674,61.24281794737485,60.465255513817475,60.89291763305664,9782600,0.0,0.0,OXY,Occidental Petroleum Corporation
2024-03-18 00:00:00-04:00,61.145630294086,61.65104685457389,60.55273771913461,61.42749786376953,6797600,0.0,0.0,OXY,Occidental Petroleum Corporation
2024-03-19 00:00:00-04:00,61.30113813569142,62.292527947283354,61.11646821151454,62.263370513916016,6956000,0.0,0.0,OXY,Occidental Petroleum Corporation
2024-03-20 00:00:00-04:00,62.156462359612384,62.2925316259322,61.83571574278918,62.00094985961914,6313600,0.0,0.0,OXY,Occidental Petroleum Corporation
2024-03-21 00:00:00-04:00,62.0689836270499,62.49664576407593,61.952350184092936,62.137020111083984,5371100,0.0,0.0,OXY,Occidental Petroleum Corporation
2024-03-22 00:00:00-04:00,62.20505949247729,62.47720544128953,61.74823990036206,62.020389556884766,4927700,0.0,0.0,OXY,Occidental Petroleum Corporation
2024-03-25 00:00:00-04:00,62.292526301609726,63.06037082681979,62.27309048501846,62.73963165283203,6921300,0.0,0.0,OXY,Occidental Petroleum Corporation
2024-03-26 00:00:00-04:00,62.817385814713646,62.885422299682745,61.51497098375638,61.54412841796875,6182700,0.0,0.0,OXY,Occidental Petroleum Corporation
2024-03-27 00:00:00-04:00,61.32057499290999,62.409162381220554,61.165062508865624,62.39944076538086,5725700,0.0,0.0,OXY,Occidental Petroleum Corporation
2024-03-28 00:00:00-04:00,62.85626474385536,63.303362703561646,62.55496137034956,63.16728973388672,7159600,0.0,0.0,OXY,Occidental Petroleum Corporation
2024-04-01 00:00:00-04:00,63.458891640433464,64.67383441020263,62.75908341857888,64.51831817626953,8035300,0.0,0.0,OXY,Occidental Petroleum Corporation
2024-04-02 00:00:00-04:00,64.85849985581727,66.26783032378479,64.62522553451217,65.3736343383789,11722100,0.0,0.0,OXY,Occidental Petroleum Corporation
2024-04-03 00:00:00-04:00,65.6943827205322,65.97625033654327,65.16953396290859,65.81101989746094,8505900,0.0,0.0,OXY,Occidental Petroleum Corporation
2024-04-04 00:00:00-04:00,65.81100394871784,66.22894446215027,65.33474856866431,65.73324584960938,7475700,0.0,0.0,OXY,Occidental Petroleum Corporation
2024-04-05 00:00:00-04:00,66.09287303277301,67.62856215647075,65.66521089315576,67.30781555175781,12365300,0.0,0.0,OXY,Occidental Petroleum Corporation
2024-04-08 00:00:00-04:00,67.064822987066,67.25921081216478,66.04426836674692,66.80239868164062,7830400,0.0,0.0,OXY,Occidental Petroleum Corporation
2024-04-09 00:00:00-04:00,67.06482536533724,67.23977738029842,66.16090785727457,66.62744903564453,4828900,0.0,0.0,OXY,Occidental Petroleum Corporation
2024-04-10 00:00:00-04:00,66.34559399734957,67.55081509686033,66.2484000630284,67.00652313232422,8136300,0.0,0.0,OXY,Occidental Petroleum Corporation
2024-04-11 00:00:00-04:00,67.50220161594072,67.55080228159206,66.41361789338703,67.31753540039062,7078400,0.0,0.0,OXY,Occidental Petroleum Corporation
2024-04-12 00:00:00-04:00,67.9784643197689,69.19340680523564,66.79267926748611,67.07454681396484,14699500,0.0,0.0,OXY,Occidental Petroleum Corporation
2024-04-15 00:00:00-04:00,67.29810001958869,67.49249528945357,66.3358675338768,66.42333984375,9248600,0.0,0.0,OXY,Occidental Petroleum Corporation
2024-04-16 00:00:00-04:00,65.94708010222683,66.14147535939478,63.799062564611795,64.94596862792969,12448000,0.0,0.0,OXY,Occidental Petroleum Corporation
2024-04-17 00:00:00-04:00,64.81961835007473,65.17923660482823,63.67271226768754,64.12953186035156,7053800,0.0,0.0,OXY,Occidental Petroleum Corporation
2024-04-18 00:00:00-04:00,64.22673000678537,64.5183117934303,63.79906782120044,64.18785095214844,7017500,0.0,0.0,OXY,Occidental Petroleum Corporation
2024-04-19 00:00:00-04:00,64.3142011363239,65.7235390331849,64.26560788048674,64.76129913330078,9794500,0.0,0.0,OXY,Occidental Petroleum Corporation
2024-04-22 00:00:00-04:00,64.25587980352071,65.68465337599801,64.03232711979531,65.12091827392578,6274000,0.0,0.0,OXY,Occidental Petroleum Corporation
2024-04-23 00:00:00-04:00,64.76129002205701,65.60689264120607,64.54746637869795,65.4999771118164,5385800,0.0,0.0,OXY,Occidental Petroleum Corporation
2024-04-24 00:00:00-04:00,65.21810535971109,65.62632421896673,64.87792297699805,65.44165802001953,5285800,0.0,0.0,OXY,Occidental Petroleum Corporation
2024-04-25 00:00:00-04:00,65.35419203063765,66.11231504707662,65.11120350406509,65.97624206542969,5316700,0.0,0.0,OXY,Occidental Petroleum Corporation
2024-04-26 00:00:00-04:00,66.03455978474864,66.11231047215134,65.05288412900877,65.87904357910156,5426900,0.0,0.0,OXY,Occidental Petroleum Corporation
2024-04-29 00:00:00-04:00,65.47083396393319,66.51082463683306,65.46111234584387,66.31643676757812,5426900,0.0,0.0,OXY,Occidental Petroleum Corporation
2024-04-30 00:00:00-04:00,66.25810739123729,66.25810739123729,64.25588437335301,64.28504180908203,7386100,0.0,0.0,OXY,Occidental Petroleum Corporation
2024-05-01 00:00:00-04:00,63.83793986518017,64.13924323625066,61.9037497480775,62.642433166503906,8655000,0.0,0.0,OXY,Occidental Petroleum Corporation
2024-05-02 00:00:00-04:00,62.95345810694721,63.54635064761851,62.32169393135835,62.84654998779297,5504600,0.0,0.0,OXY,Occidental Petroleum Corporation
2024-05-03 00:00:00-04:00,62.98262643048467,63.089541970957164,61.87459568098746,62.58412170410156,6771500,0.0,0.0,OXY,Occidental Petroleum Corporation
2024-05-06 00:00:00-04:00,62.99233601607564,63.935132577289714,62.98262181523255,63.19644546508789,8382900,0.0,0.0,OXY,Occidental Petroleum Corporation
2024-05-07 00:00:00-04:00,63.10897174530483,63.61438454833411,63.05065687987615,63.24504470825195,6266300,0.0,0.0,OXY,Occidental Petroleum Corporation
2024-05-08 00:00:00-04:00,62.146737935339964,62.856263916238696,61.66076093135094,61.8940315246582,9079800,0.0,0.0,OXY,Occidental Petroleum Corporation
2024-05-09 00:00:00-04:00,61.99122601664811,62.749348963426804,61.816273996974516,62.438323974609375,4983500,0.0,0.0,OXY,Occidental Petroleum Corporation
2024-05-10 00:00:00-04:00,62.67159485626504,62.88541849937415,61.66075813622899,61.787113189697266,6540400,0.0,0.0,OXY,Occidental Petroleum Corporation
2024-05-13 00:00:00-04:00,61.98150710239361,62.12729797794967,60.7568429845452,61.145626068115234,6419800,0.0,0.0,OXY,Occidental Petroleum Corporation
2024-05-14 00:00:00-04:00,61.126189680909725,61.514972784436864,60.912358603198754,61.29142379760742,4711000,0.0,0.0,OXY,Occidental Petroleum Corporation
2024-05-15 00:00:00-04:00,61.13591380571783,61.767681740228376,60.280593167496576,61.60245132446289,6410700,0.0,0.0,OXY,Occidental Petroleum Corporation
2024-05-16 00:00:00-04:00,61.59272940693597,61.7871209657263,60.960961475505655,61.0970344543457,5313500,0.0,0.0,OXY,Occidental Petroleum Corporation
2024-05-17 00:00:00-04:00,61.2136589338308,61.76767238516399,60.912351876485886,61.63159942626953,6602600,0.0,0.0,OXY,Occidental Petroleum Corporation
2024-05-20 00:00:00-04:00,61.87458919475836,61.96206519981945,61.2330997268804,61.787113189697266,4840800,0.0,0.0,OXY,Occidental Petroleum Corporation
2024-05-21 00:00:00-04:00,61.64132063225725,62.27309221259415,61.408053749589335,61.57328414916992,4089500,0.0,0.0,OXY,Occidental Petroleum Corporation
2024-05-22 00:00:00-04:00,61.3302997483276,61.39833623596114,60.44582170138111,60.90264129638672,5747900,0.0,0.0,OXY,Occidental Petroleum Corporation
2024-05-23 00:00:00-04:00,61.1067451161448,61.340015700567854,59.94039960944984,60.222267150878906,6609200,0.0,0.0,OXY,Occidental Petroleum Corporation
2024-05-24 00:00:00-04:00,60.45554344733917,60.727689398454174,60.01816337753969,60.212554931640625,4616700,0.0,0.0,OXY,Occidental Petroleum Corporation
2024-05-28 00:00:00-04:00,60.54301765440586,61.087309540391594,60.10563759765989,60.46525955200195,6271900,0.0,0.0,OXY,Occidental Petroleum Corporation
2024-05-29 00:00:00-04:00,60.31946956147389,60.31946956147389,59.055926332741755,59.40583038330078,6714300,0.0,0.0,OXY,Occidental Petroleum Corporation
2024-05-30 00:00:00-04:00,59.279477841229955,59.82376972436203,59.21143764812807,59.49330520629883,3784200,0.0,0.0,OXY,Occidental Petroleum Corporation
2024-05-31 00:00:00-04:00,59.609943085242996,60.83460354491486,59.609943085242996,60.747127532958984,7976900,0.0,0.0,OXY,Occidental Petroleum Corporation
