Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Ticker,Name
2024-02-21 00:00:00-05:00,141.7792982348244,142.69654796968035,141.34818973975248,142.57730102539062,6628900,0.0,0.0,CVX,Chevron Corporation
2024-02-22 00:00:00-05:00,142.00862154831142,143.66884145621668,141.1005392026294,142.56813049316406,8874900,0.0,0.0,CVX,Chevron Corporation
2024-02-23 00:00:00-05:00,142.05444625023247,142.10031153112763,140.56850632283715,141.86183166503906,6561600,0.0,0.0,CVX,Chevron Corporation
2024-02-26 00:00:00-05:00,141.75175382080283,142.6781849187284,141.1005144114108,141.66920471191406,6900800,0.0,0.0,CVX,Chevron Corporation
2024-02-27 00:00:00-05:00,140.52262844330681,141.14636541609806,137.49570212515155,139.56869506835938,15093800,0.0,0.0,CVX,Chevron Corporation
2024-02-28 00:00:00-05:00,139.7521593369941,141.12803383269986,139.22015285245362,139.7338104248047,6715900,0.0,0.0,CVX,Chevron Corporation
2024-02-29 00:00:00-05:00,140.25665495365288,140.5593490341173,138.9449806049738,139.43112182617188,9334400,0.0,0.0,CVX,Chevron Corporation
2024-03-01 00:00:00-05:00,140.3850619471281,141.57748929318151,139.65125942677838,140.1649169921875,7459100,0.0,0.0,CVX,Chevron Corporation
2024-03-04 00:00:00-05:00,139.8805742031362,139.96312331408913,135.45025663244684,136.5601348876953,12503200,0.0,0.0,CVX,Chevron Corporation
2024-03-05 00:00:00-05:00,136.51426008645495,138.15613071744193,136.02811891658138,137.21136474609375,6985500,0.0,0.0,CVX,Chevron Corporation
2024-03-06 00:00:00-05:00,138.3487420070018,139.79799787812496,135.88133864396812,136.0556182861328,14692100,0.0,0.0,CVX,Chevron Corporation
2024-03-07 00:00:00-05:00,136.21154942348193,138.27536077838317,136.16568414970527,137.00955200195312,8739300,0.0,0.0,CVX,Chevron Corporation
2024-03-08 00:00:00-05:00,137.0095649735711,137.57826922923505,136.11066430613286,137.4773712158203,7528400,0.0,0.0,CVX,Chevron Corporation
2024-03-11 00:00:00-04:00,138.04607677459717,139.49533294784487,137.21137620712398,139.4219512939453,7577100,0.0,0.0,CVX,Chevron Corporation
2024-03-12 00:00:00-04:00,139.26602743653922,139.94479727169244,138.31207988464175,139.32106018066406,6432900,0.0,0.0,CVX,Chevron Corporation
2024-03-13 00:00:00-04:00,140.5593414215787,142.0636302879156,140.47677831601834,141.15554809570312,8065600,0.0,0.0,CVX,Chevron Corporation
2024-03-14 00:00:00-04:00,141.0454953729626,142.84329701195088,140.1190641850458,142.81578063964844,9047200,0.0,0.0,CVX,Chevron Corporation
