Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains,Ticker,Name
2024-05-20 00:00:00-04:00,90.46214125103961,90.66210932306228,89.61465440367417,89.83366394042969,10067300,0.0,0.0,0.0,XLE,Energy Select Sector SPDR Fund
2024-05-21 00:00:00-04:00,89.60513759614017,90.33836118702527,89.32898911197222,89.39564514160156,11233800,0.0,0.0,0.0,XLE,Energy Select Sector SPDR Fund
2024-05-22 00:00:00-04:00,89.0337946211444,89.07188481684192,87.32929650473025,87.68162536621094,17434000,0.0,0.0,0.0,XLE,Energy Select Sector SPDR Fund
2024-05-23 00:00:00-04:00,88.11965029759651,88.42436459329862,86.7293908693955,86.88174438476562,13465700,0.0,0.0,0.0,XLE,Energy Select Sector SPDR Fund
2024-05-24 00:00:00-04:00,87.55782860422369,87.78636977368517,86.757956305994,87.00553894042969,9520700,0.0,0.0,0.0,XLE,Energy Select Sector SPDR Fund
2024-05-28 00:00:00-04:00,87.31025489568971,88.12917593943412,87.09123808702981,87.900634765625,14452100,0.0,0.0,0.0,XLE,Energy Select Sector SPDR Fund
2024-05-29 00:00:00-04:00,87.65305741080648,87.72923053539299,85.9580764356847,86.34849548339844,15026800,0.0,0.0,0.0,XLE,Energy Select Sector SPDR Fund
2024-05-30 00:00:00-04:00,86.15805062869715,86.91030835435677,86.12947753427517,86.59607696533203,11365700,0.0,0.0,0.0,XLE,Energy Select Sector SPDR Fund
2024-05-31 00:00:00-04:00,86.74843508591462,88.81477919621426,86.66273759298116,88.74812316894531,16251500,0.0,0.0,0.0,XLE,Energy Select Sector SPDR Fund
2024-06-03 00:00:00-04:00,88.45292099180669,88.48148681883255,85.78666573998945,86.42466735839844,20398300,0.0,0.0,0.0,XLE,Energy Select Sector SPDR Fund
2024-06-04 00:00:00-04:00,85.5295735293322,85.67240994194367,84.4630698821232,85.59622955322266,17360700,0.0,0.0,0.0,XLE,Energy Select Sector SPDR Fund
2024-06-05 00:00:00-04:00,85.700978655775,85.83429070804257,85.06298422492843,85.58670806884766,10520100,0.0,0.0,0.0,XLE,Energy Select Sector SPDR Fund
2024-06-06 00:00:00-04:00,85.29151535303829,86.0628218110053,84.96775959807594,86.03425598144531,12753300,0.0,0.0,0.0,XLE,Energy Select Sector SPDR Fund
2024-06-07 00:00:00-04:00,85.87237863464763,86.69129965691667,85.27247441529501,85.69145202636719,10044900,0.0,0.0,0.0,XLE,Energy Select Sector SPDR Fund
2024-06-10 00:00:00-04:00,86.01521823008424,86.8531807481875,85.691455196183,86.33897399902344,11271900,0.0,0.0,0.0,XLE,Energy Select Sector SPDR Fund
2024-06-11 00:00:00-04:00,85.95807957505632,86.26279387941656,85.16773161575328,86.16757202148438,9295600,0.0,0.0,0.0,XLE,Energy Select Sector SPDR Fund
2024-06-12 00:00:00-04:00,86.88174621197453,86.91031204264708,84.81540212375727,85.24390411376953,16280300,0.0,0.0,0.0,XLE,Energy Select Sector SPDR Fund
2024-06-13 00:00:00-04:00,85.01537067641752,85.25342895329591,84.03457173807247,84.46307373046875,14247800,0.0,0.0,0.0,XLE,Energy Select Sector SPDR Fund
2024-06-14 00:00:00-04:00,84.36785824102232,84.46308010596886,83.48228109359047,83.83460998535156,12905700,0.0,0.0,0.0,XLE,Energy Select Sector SPDR Fund
2024-06-17 00:00:00-04:00,83.72033162647628,84.434506444806,83.41561732792073,84.0536117553711,14773900,0.0,0.0,0.0,XLE,Energy Select Sector SPDR Fund
2024-06-18 00:00:00-04:00,84.59638854595363,85.47244855483606,84.19645237133301,84.40594482421875,14642900,0.0,0.0,0.0,XLE,Energy Select Sector SPDR Fund
2024-06-20 00:00:00-04:00,84.65352181397675,86.39611008468346,84.38689771539116,85.95807647705078,17036900,0.0,0.0,0.0,XLE,Energy Select Sector SPDR Fund
2024-06-21 00:00:00-04:00,86.18662033630353,86.4246786124667,85.33913345435961,85.46292114257812,19986300,0.0,0.0,0.0,XLE,Energy Select Sector SPDR Fund
2024-06-24 00:00:00-04:00,85.93805365861108,87.95380015713279,85.79407019658031,87.61784362792969,15594100,0.715,0.0,0.0,XLE,Energy Select Sector SPDR Fund
2024-06-25 00:00:00-04:00,87.5410537797886,87.82902071144251,87.06111377590094,87.81941986083984,13833300,0.0,0.0,0.0,XLE,Energy Select Sector SPDR Fund
2024-06-26 00:00:00-04:00,87.91541600130967,87.91541600130967,86.54279447060954,86.95553588867188,11563700,0.0,0.0,0.0,XLE,Energy Select Sector SPDR Fund
2024-06-27 00:00:00-04:00,87.41627651476797,87.51226305582558,86.66757124189343,87.15711212158203,7815800,0.0,0.0,0.0,XLE,Energy Select Sector SPDR Fund
2024-06-28 00:00:00-04:00,87.82901376245657,88.1361750477101,87.17629511587998,87.49305725097656,12835000,0.0,0.0,0.0,XLE,Energy Select Sector SPDR Fund
2024-07-01 00:00:00-04:00,88.19377247013374,88.48173940176194,87.02272501232714,87.54105377197266,12281600,0.0,0.0,0.0,XLE,Energy Select Sector SPDR Fund
2024-07-02 00:00:00-04:00,88.38575208759569,88.40494646532707,86.91713686048729,87.47386169433594,12613400,0.0,0.0,0.0,XLE,Energy Select Sector SPDR Fund
2024-07-03 00:00:00-04:00,87.5506572846475,88.26096646141063,87.39708028686519,87.85781860351562,8140000,0.0,0.0,0.0,XLE,Energy Select Sector SPDR Fund
2024-07-05 00:00:00-04:00,87.6850336767038,87.75222498158115,86.10123026367701,86.48518371582031,11725200,0.0,0.0,0.0,XLE,Energy Select Sector SPDR Fund
2024-07-08 00:00:00-04:00,85.8612586487426,86.75394729570041,85.62128866110127,85.9572525024414,9797500,0.0,0.0,0.0,XLE,Energy Select Sector SPDR Fund
2024-07-09 00:00:00-04:00,85.10296518487114,86.1396300297546,84.85339433179583,85.1989517211914,9543300,0.0,0.0,0.0,XLE,Energy Select Sector SPDR Fund
2024-07-10 00:00:00-04:00,85.1029663686748,85.80367468453271,84.84379466137132,85.7748794555664,9660400,0.0,0.0,0.0,XLE,Energy Select Sector SPDR Fund
2024-07-11 00:00:00-04:00,85.55410762994995,86.84995157744694,85.25654715300362,86.66757202148438,11342400,0.0,0.0,0.0,XLE,Energy Select Sector SPDR Fund
2024-07-12 00:00:00-04:00,87.15711639178994,87.28189816894809,86.24522589880594,86.88834381103516,9058600,0.0,0.0,0.0,XLE,Energy Select Sector SPDR Fund
2024-07-15 00:00:00-04:00,87.50266843805402,89.00007896515058,87.16670456358182,88.20337677001953,15396000,0.0,0.0,0.0,XLE,Energy Select Sector SPDR Fund
2024-07-16 00:00:00-04:00,87.82902448895044,88.68331714674916,87.37787969416387,88.59693145751953,12064700,0.0,0.0,0.0,XLE,Energy Select Sector SPDR Fund
2024-07-17 00:00:00-04:00,88.79851223652787,90.05595285430353,88.77931053301597,89.48002624511719,14717700,0.0,0.0,0.0,XLE,Energy Select Sector SPDR Fund
2024-07-18 00:00:00-04:00,89.38403932545282,90.71827210511466,89.06727712856224,89.64320373535156,16433800,0.0,0.0,0.0,XLE,Energy Select Sector SPDR Fund
2024-07-19 00:00:00-04:00,89.4992144981491,90.11353714899815,88.43374704861012,88.66412353515625,13250100,0.0,0.0,0.0,XLE,Energy Select Sector SPDR Fund
2024-07-22 00:00:00-04:00,88.1937770474118,88.61612661617234,87.60824962646785,88.10739135742188,10763800,0.0,0.0,0.0,XLE,Energy Select Sector SPDR Fund
2024-07-23 00:00:00-04:00,87.85781621842568,87.93460837688389,86.6003757477114,86.70596313476562,16551900,0.0,0.0,0.0,XLE,Energy Select Sector SPDR Fund
2024-07-24 00:00:00-04:00,86.9363365486504,87.49306873980979,86.12043996411884,86.71556091308594,14664300,0.0,0.0,0.0,XLE,Energy Select Sector SPDR Fund
2024-07-25 00:00:00-04:00,86.77315453065194,88.4913406305559,86.36040583264926,88.21297454833984,18218700,0.0,0.0,0.0,XLE,Energy Select Sector SPDR Fund
2024-07-26 00:00:00-04:00,87.98261298818086,88.86570091763959,87.66585079936286,88.49134826660156,11865400,0.0,0.0,0.0,XLE,Energy Select Sector SPDR Fund
2024-07-29 00:00:00-04:00,88.50093182174389,88.56812312786354,86.90753485234775,87.7330322265625,13578300,0.0,0.0,0.0,XLE,Energy Select Sector SPDR Fund
2024-07-30 00:00:00-04:00,87.72344051931127,89.37443543981878,87.61785312393204,89.0960693359375,12836600,0.0,0.0,0.0,XLE,Energy Select Sector SPDR Fund
2024-07-31 00:00:00-04:00,90.30551913834586,90.36310959934066,89.40322952514047,89.47042083740234,18086900,0.0,0.0,0.0,XLE,Energy Select Sector SPDR Fund
2024-08-01 00:00:00-04:00,89.26884106938319,89.71998584651612,86.64836541573816,87.0995101928711,21279200,0.0,0.0,0.0,XLE,Energy Select Sector SPDR Fund
2024-08-02 00:00:00-04:00,86.10123316202949,86.57157963530683,83.99910093964537,84.8533935546875,22918100,0.0,0.0,0.0,XLE,Energy Select Sector SPDR Fund
2024-08-05 00:00:00-04:00,83.02961771657553,83.68233639155703,82.04094251549392,82.98162078857422,25019600,0.0,0.0,0.0,XLE,Energy Select Sector SPDR Fund
2024-08-06 00:00:00-04:00,83.28879044491056,84.43105007157538,82.96243473632276,83.49037170410156,15709300,0.0,0.0,0.0,XLE,Energy Select Sector SPDR Fund
2024-08-07 00:00:00-04:00,84.50784609425853,85.37173966130366,83.7783351572755,83.82633209228516,13063000,0.0,0.0,0.0,XLE,Energy Select Sector SPDR Fund
2024-08-08 00:00:00-04:00,84.06630318256482,85.74609340286284,84.06630318256482,85.63090515136719,10798400,0.0,0.0,0.0,XLE,Energy Select Sector SPDR Fund
2024-08-09 00:00:00-04:00,85.5061214140731,86.18763540905414,84.95899004777543,85.82288360595703,11172800,0.0,0.0,0.0,XLE,Energy Select Sector SPDR Fund
2024-08-12 00:00:00-04:00,86.32201616326182,86.80195620479596,83.98950726847377,86.24522399902344,14392900,0.0,0.0,0.0,XLE,Energy Select Sector SPDR Fund
2024-08-13 00:00:00-04:00,85.59249795281092,85.66929011050274,84.98777618842007,85.41012573242188,15693200,0.0,0.0,0.0,XLE,Energy Select Sector SPDR Fund
2024-08-14 00:00:00-04:00,85.57329946182091,86.29320942814587,85.2373429421965,85.90925598144531,10828800,0.0,0.0,0.0,XLE,Energy Select Sector SPDR Fund
2024-08-15 00:00:00-04:00,86.39880223746489,87.21469878590165,86.3220100786394,86.93633270263672,9167600,0.0,0.0,0.0,XLE,Energy Select Sector SPDR Fund
2024-08-16 00:00:00-04:00,86.39880335603098,87.05152206789151,86.3316120470146,86.84034729003906,8876500,0.0,0.0,0.0,XLE,Energy Select Sector SPDR Fund
2024-08-19 00:00:00-04:00,86.98433646913479,88.16498487982899,86.98433646913479,87.4258804321289,10881300,0.0,0.0,0.0,XLE,Energy Select Sector SPDR Fund
2024-08-20 00:00:00-04:00,87.2338950146124,87.31068717506703,85.08376578500705,85.12216186523438,16933200,0.0,0.0,0.0,XLE,Energy Select Sector SPDR Fund
2024-08-21 00:00:00-04:00,85.65969846289369,86.09164890383978,85.02618140213173,85.26615142822266,11368900,0.0,0.0,0.0,XLE,Energy Select Sector SPDR Fund
2024-08-22 00:00:00-04:00,85.323737736176,85.87086907608852,85.15095903287185,85.4869155883789,9797700,0.0,0.0,0.0,XLE,Energy Select Sector SPDR Fund
2024-08-23 00:00:00-04:00,85.89007039367517,86.90754090674135,85.78448300194526,86.76355743408203,10367300,0.0,0.0,0.0,XLE,Energy Select Sector SPDR Fund
2024-08-26 00:00:00-04:00,87.72343331689073,88.30896070744568,86.8979359244134,87.54105377197266,9757400,0.0,0.0,0.0,XLE,Energy Select Sector SPDR Fund
2024-08-27 00:00:00-04:00,87.54105524702955,87.78102525299542,86.57158169570586,86.72515869140625,8313600,0.0,0.0,0.0,XLE,Energy Select Sector SPDR Fund
2024-08-28 00:00:00-04:00,86.19722906596053,86.70596430684245,85.78448036279728,86.16842651367188,8524500,0.0,0.0,0.0,XLE,Energy Select Sector SPDR Fund
2024-08-29 00:00:00-04:00,86.67716603963086,87.61784432892554,85.86126218936306,87.29148864746094,11249400,0.0,0.0,0.0,XLE,Energy Select Sector SPDR Fund
2024-08-30 00:00:00-04:00,86.40839279949543,87.64663885567523,86.20681888197358,87.61784362792969,14042500,0.0,0.0,0.0,XLE,Energy Select Sector SPDR Fund
2024-09-03 00:00:00-04:00,86.18763197627982,86.32201459961084,84.90138888014954,85.43892669677734,19097100,0.0,0.0,0.0,XLE,Energy Select Sector SPDR Fund
2024-09-04 00:00:00-04:00,85.52531164646004,86.0724429862253,84.0950924115129,84.25827026367188,15057000,0.0,0.0,0.0,XLE,Energy Select Sector SPDR Fund
2024-09-05 00:00:00-04:00,84.86300054550306,84.93019185750386,83.52876051010928,83.60555267333984,12495600,0.0,0.0,0.0,XLE,Energy Select Sector SPDR Fund
2024-09-06 00:00:00-04:00,83.78792561700774,84.29666084247538,82.22332386202004,82.55928039550781,17956000,0.0,0.0,0.0,XLE,Energy Select Sector SPDR Fund
2024-09-09 00:00:00-04:00,82.8088462926683,83.92231063360228,82.68406452617194,83.15440368652344,16412200,0.0,0.0,0.0,XLE,Energy Select Sector SPDR Fund
2024-09-10 00:00:00-04:00,83.2791903560627,83.38477774130004,81.02347383411644,81.72418212890625,24663400,0.0,0.0,0.0,XLE,Energy Select Sector SPDR Fund
2024-09-11 00:00:00-04:00,81.7145789204832,81.75297499794367,79.68923160508766,80.96587371826172,24062900,0.0,0.0,0.0,XLE,Energy Select Sector SPDR Fund
2024-09-12 00:00:00-04:00,81.28264768474777,82.01215861597413,80.67792585424016,81.69539642333984,15881000,0.0,0.0,0.0,XLE,Energy Select Sector SPDR Fund
2024-09-13 00:00:00-04:00,82.10813832235814,82.77045788391271,81.91615792313044,82.1561279296875,13097700,0.0,0.0,0.0,XLE,Energy Select Sector SPDR Fund
2024-09-16 00:00:00-04:00,82.84724614892879,83.61515313101252,82.4728935090715,83.09681701660156,13437500,0.0,0.0,0.0,XLE,Energy Select Sector SPDR Fund
2024-09-17 00:00:00-04:00,83.12561640631371,84.27747693707641,82.94324416450362,84.21987915039062,12517300,0.0,0.0,0.0,XLE,Energy Select Sector SPDR Fund
2024-09-18 00:00:00-04:00,84.09508970336788,85.4197215034831,83.97990146380435,84.383056640625,14104800,0.0,0.0,0.0,XLE,Energy Select Sector SPDR Fund
2024-09-19 00:00:00-04:00,85.81327208304381,86.3508025309324,84.9205834044842,85.39092254638672,18903400,0.0,0.0,0.0,XLE,Energy Select Sector SPDR Fund
2024-09-20 00:00:00-04:00,85.03576655381333,85.40052564445494,84.25826608932492,85.1989517211914,13980800,0.0,0.0,0.0,XLE,Energy Select Sector SPDR Fund
2024-09-23 00:00:00-04:00,85.36057326436763,86.67679135684243,85.07023559865723,86.25096130371094,13315100,0.727,0.0,0.0,XLE,Energy Select Sector SPDR Fund
2024-09-24 00:00:00-04:00,87.23812645905355,87.23812645905355,85.9122281490376,86.03804779052734,17313700,0.0,0.0,0.0,XLE,Energy Select Sector SPDR Fund
2024-09-25 00:00:00-04:00,85.81544825185898,86.07676028692866,84.17985937928702,84.35406494140625,13816800,0.0,0.0,0.0,XLE,Energy Select Sector SPDR Fund
2024-09-26 00:00:00-04:00,82.67975141815353,83.79273093296695,82.42811953339486,82.69910430908203,23448200,0.0,0.0,0.0,XLE,Energy Select Sector SPDR Fund
2024-09-27 00:00:00-04:00,83.14430300761114,84.50890703957766,83.09590970404422,84.38309478759766,15244800,0.0,0.0,0.0,XLE,Energy Select Sector SPDR Fund
2024-09-30 00:00:00-04:00,84.22824181341203,85.12830261646384,83.74433831464827,84.97345733642578,11403300,0.0,0.0,0.0,XLE,Energy Select Sector SPDR Fund
2024-10-01 00:00:00-04:00,84.2088830264786,87.25747633200059,84.10242367350178,86.90906524658203,33057100,0.0,0.0,0.0,XLE,Energy Select Sector SPDR Fund
2024-10-02 00:00:00-04:00,88.12850457681037,88.35110343951253,86.82196658103773,87.79945373535156,20962600,0.0,0.0,0.0,XLE,Energy Select Sector SPDR Fund
2024-10-03 00:00:00-04:00,88.10915432985524,89.46408567064194,87.44136510548726,89.34794616699219,22363000,0.0,0.0,0.0,XLE,Energy Select Sector SPDR Fund
2024-10-04 00:00:00-04:00,90.10283336977845,90.46092463044488,89.28019886780702,90.18025970458984,17972800,0.0,0.0,0.0,XLE,Energy Select Sector SPDR Fund
2024-10-07 00:00:00-04:00,90.49964141845703,91.17710341570564,90.19961620500523,90.49964141845703,16259700,0.0,0.0,0.0,XLE,Energy Select Sector SPDR Fund
2024-10-08 00:00:00-04:00,89.32858945800415,89.4253686816861,87.7123461490117,88.13818359375,19879900,0.0,0.0,0.0,XLE,Energy Select Sector SPDR Fund
2024-10-09 00:00:00-04:00,87.48007297774308,88.9027504302579,87.3058674247049,88.67047882080078,15759800,0.0,0.0,0.0,XLE,Energy Select Sector SPDR Fund
2024-10-10 00:00:00-04:00,89.16406370169163,89.76410674998786,88.51563472962152,89.27052307128906,13023700,0.0,0.0,0.0,XLE,Energy Select Sector SPDR Fund
2024-10-11 00:00:00-04:00,89.24148371228542,90.14154452901674,89.06727815473157,89.8221664428711,13207300,0.0,0.0,0.0,XLE,Energy Select Sector SPDR Fund
2024-10-14 00:00:00-04:00,89.19310697921954,89.92863506795926,89.05760719047034,89.78346252441406,11099300,0.0,0.0,0.0,XLE,Energy Select Sector SPDR Fund
2024-10-15 00:00:00-04:00,87.39297323711388,87.97365594828854,86.84132355393078,86.88970947265625,18919600,0.0,0.0,0.0,XLE,Energy Select Sector SPDR Fund
2024-10-16 00:00:00-04:00,87.38328875340491,87.596207459794,87.07359083059741,87.30586242675781,9938500,0.0,0.0,0.0,XLE,Energy Select Sector SPDR Fund
2024-10-17 00:00:00-04:00,87.29618558141986,88.01236805423733,87.19940636135246,87.7220230102539,10716700,0.0,0.0,0.0,XLE,Energy Select Sector SPDR Fund
2024-10-18 00:00:00-04:00,87.55749840462282,87.8091302861419,86.81228289729593,87.43167877197266,12007600,0.0,0.0,0.0,XLE,Energy Select Sector SPDR Fund
2024-10-21 00:00:00-04:00,88.01236671701139,88.2930316195894,87.01552673627839,87.17037200927734,10581000,0.0,0.0,0.0,XLE,Energy Select Sector SPDR Fund
2024-10-22 00:00:00-04:00,87.48975094393242,87.78008860260348,87.05423338025412,87.37361145019531,8978200,0.0,0.0,0.0,XLE,Energy Select Sector SPDR Fund
2024-10-23 00:00:00-04:00,87.13165802803309,87.47038898183673,86.4154829565938,86.91873931884766,9906600,0.0,0.0,0.0,XLE,Energy Select Sector SPDR Fund
2024-10-24 00:00:00-04:00,87.10262367902305,87.36392830119652,86.32837518169715,86.90906524658203,8523300,0.0,0.0,0.0,XLE,Energy Select Sector SPDR Fund
2024-10-25 00:00:00-04:00,87.37361138930842,87.60588299283964,86.62840327707941,86.8800277709961,9552300,0.0,0.0,0.0,XLE,Energy Select Sector SPDR Fund
2024-10-28 00:00:00-04:00,85.03152651926916,86.38645784237188,84.9541001845132,86.32838439941406,12114000,0.0,0.0,0.0,XLE,Energy Select Sector SPDR Fund
2024-10-29 00:00:00-04:00,86.13482862176511,86.20257482083544,84.82829056324752,85.01216888427734,11895800,0.0,0.0,0.0,XLE,Energy Select Sector SPDR Fund
2024-10-30 00:00:00-04:00,85.31219361998795,85.8735234856075,84.98313538077646,85.20573425292969,9682100,0.0,0.0,0.0,XLE,Energy Select Sector SPDR Fund
2024-10-31 00:00:00-04:00,85.74770198841334,86.3864581769515,85.51543036702752,85.73802185058594,15811600,0.0,0.0,0.0,XLE,Energy Select Sector SPDR Fund
2024-11-01 00:00:00-04:00,86.8993872272273,87.20908515694761,85.021839374921,85.196044921875,13152300,0.0,0.0,0.0,XLE,Energy Select Sector SPDR Fund
2024-11-04 00:00:00-05:00,85.77672911687444,86.8219624168736,85.660597006062,86.68647003173828,12905900,0.0,0.0,0.0,XLE,Energy Select Sector SPDR Fund
2024-11-05 00:00:00-05:00,87.11230560652649,87.48974972619214,86.72518134990551,87.26715087890625,10438300,0.0,0.0,0.0,XLE,Energy Select Sector SPDR Fund
2024-11-06 00:00:00-05:00,89.66731888991197,91.23516148441401,89.08663617403042,90.54801940917969,25026600,0.0,0.0,0.0,XLE,Energy Select Sector SPDR Fund
2024-11-07 00:00:00-05:00,90.48995771596582,90.48995771596582,89.44472434671123,90.13186645507812,13069000,0.0,0.0,0.0,XLE,Energy Select Sector SPDR Fund
2024-11-08 00:00:00-05:00,90.14154023612042,90.8673954607298,89.78344900048523,90.73190307617188,11168400,0.0,0.0,0.0,XLE,Energy Select Sector SPDR Fund
2024-11-11 00:00:00-05:00,90.75125889318664,91.55454047309946,90.32542883532146,91.24484252929688,10454700,0.0,0.0,0.0,XLE,Energy Select Sector SPDR Fund
2024-11-12 00:00:00-05:00,91.50614839509144,91.79648604448946,90.66415370589728,90.76093292236328,9250200,0.0,0.0,0.0,XLE,Energy Select Sector SPDR Fund
2024-11-13 00:00:00-05:00,91.0319201824096,91.84488186737218,89.9383009771209,91.46743774414062,11838100,0.0,0.0,0.0,XLE,Energy Select Sector SPDR Fund
2024-11-14 00:00:00-05:00,92.07716158664151,92.11587475446002,91.2351668000978,91.81585693359375,9005500,0.0,0.0,0.0,XLE,Energy Select Sector SPDR Fund
2024-11-15 00:00:00-05:00,91.72874480567295,92.60945270574618,91.35130067243621,91.68035888671875,14040200,0.0,0.0,0.0,XLE,Energy Select Sector SPDR Fund
2024-11-18 00:00:00-05:00,92.40621167019258,93.08367358780424,91.99972713584447,92.89978790283203,11946300,0.0,0.0,0.0,XLE,Energy Select Sector SPDR Fund
2024-11-19 00:00:00-05:00,92.15458769628587,92.86108270184134,91.87392276812625,92.30943298339844,11898200,0.0,0.0,0.0,XLE,Energy Select Sector SPDR Fund
2024-11-20 00:00:00-05:00,92.64816989752752,93.3062789709117,92.35782483605917,93.238525390625,8958800,0.0,0.0,0.0,XLE,Energy Select Sector SPDR Fund
2024-11-21 00:00:00-05:00,93.66435762228524,94.69991078756581,93.43208601633123,93.99341583251953,16770500,0.0,0.0,0.0,XLE,Energy Select Sector SPDR Fund
2024-11-22 00:00:00-05:00,93.86760316065703,94.7676640072213,93.78050407088394,94.13858795166016,10777800,0.0,0.0,0.0,XLE,Energy Select Sector SPDR Fund
2024-11-25 00:00:00-05:00,94.11922249387187,94.59344581481426,92.05779642286127,92.28038787841797,16475300,0.0,0.0,0.0,XLE,Energy Select Sector SPDR Fund
2024-11-26 00:00:00-05:00,92.40621868783535,92.59977714077213,91.72874933499324,92.15458679199219,12466400,0.0,0.0,0.0,XLE,Energy Select Sector SPDR Fund
2024-11-27 00:00:00-05:00,92.06748067640044,92.84172925871214,91.94166841988202,92.05780792236328,7797800,0.0,0.0,0.0,XLE,Energy Select Sector SPDR Fund
2024-11-29 00:00:00-05:00,92.2610390351474,92.60945013056713,92.09651362447173,92.45459747314453,6818200,0.0,0.0,0.0,XLE,Energy Select Sector SPDR Fund
2024-12-02 00:00:00-05:00,92.42556589857473,92.58041855843132,90.65447736631654,91.47711181640625,11095000,0.0,0.0,0.0,XLE,Energy Select Sector SPDR Fund
2024-12-03 00:00:00-05:00,92.06747333297996,92.2320061276505,91.07063334681554,91.46743774414062,8943300,0.0,0.0,0.0,XLE,Energy Select Sector SPDR Fund
2024-12-04 00:00:00-05:00,91.42873476069121,91.42873476069121,88.72855215889473,89.26084899902344,16259000,0.0,0.0,0.0,XLE,Energy Select Sector SPDR Fund
2024-12-05 00:00:00-05:00,89.58990003718124,90.19961583218486,89.2318087636688,89.6092529296875,11331200,0.0,0.0,0.0,XLE,Energy Select Sector SPDR Fund
2024-12-06 00:00:00-05:00,89.42536873672813,89.43504887423673,87.92526492549956,88.08979034423828,13103300,0.0,0.0,0.0,XLE,Energy Select Sector SPDR Fund
2024-12-09 00:00:00-05:00,88.82531869020764,89.29954201757455,87.86719189873301,87.94461822509766,11813900,0.0,0.0,0.0,XLE,Energy Select Sector SPDR Fund
2024-12-10 00:00:00-05:00,88.44788099145724,88.57369324308563,87.21876935237552,87.3445816040039,11649900,0.0,0.0,0.0,XLE,Energy Select Sector SPDR Fund
2024-12-11 00:00:00-05:00,87.52845925618288,87.81879689875845,87.06390869076895,87.48974609375,11573800,0.0,0.0,0.0,XLE,Energy Select Sector SPDR Fund
2024-12-12 00:00:00-05:00,87.33489857684097,87.48975123567348,86.69614981860977,86.78324890136719,10873100,0.0,0.0,0.0,XLE,Energy Select Sector SPDR Fund
2024-12-13 00:00:00-05:00,86.9961690796071,87.02520210768155,86.10578842767762,86.34774017333984,11173000,0.0,0.0,0.0,XLE,Energy Select Sector SPDR Fund
2024-12-16 00:00:00-05:00,86.10579295227353,86.10579295227353,84.38309761404113,84.45084381103516,12518100,0.0,0.0,0.0,XLE,Energy Select Sector SPDR Fund
2024-12-17 00:00:00-05:00,83.81208957633613,83.97661500375536,83.03784836177299,83.82176971435547,16005800,0.0,0.0,0.0,XLE,Energy Select Sector SPDR Fund
2024-12-18 00:00:00-05:00,83.58948907874714,83.9862860893887,81.34417724609375,81.34417724609375,19620600,0.0,0.0,0.0,XLE,Energy Select Sector SPDR Fund
2024-12-19 00:00:00-05:00,82.20552229570195,82.46682691570913,80.57960637182165,80.6376724243164,24990700,0.0,0.0,0.0,XLE,Energy Select Sector SPDR Fund
2024-12-20 00:00:00-05:00,80.62800044503197,81.7119469652121,80.41508171930181,81.43128204345703,17852400,0.0,0.0,0.0,XLE,Energy Select Sector SPDR Fund
2024-12-23 00:00:00-05:00,81.30441552220104,82.18275065813967,80.75789919127327,81.90949249267578,17222700,0.7,0.0,0.0,XLE,Energy Select Sector SPDR Fund
2024-12-24 00:00:00-05:00,82.14370759240369,82.75854587209169,81.6069526424857,82.6023941040039,7512100,0.0,0.0,0.0,XLE,Energy Select Sector SPDR Fund
2024-12-26 00:00:00-05:00,82.63166400025679,82.68046328525966,82.02659456228405,82.53407287597656,7693200,0.0,0.0,0.0,XLE,Energy Select Sector SPDR Fund
2024-12-27 00:00:00-05:00,82.46576169257075,83.42217261908915,82.11442767431713,82.5243148803711,10184900,0.0,0.0,0.0,XLE,Energy Select Sector SPDR Fund
2024-12-30 00:00:00-05:00,82.53407213115536,82.98299725537355,81.83140412951802,82.51455688476562,11772700,0.0,0.0,0.0,XLE,Energy Select Sector SPDR Fund
2024-12-31 00:00:00-05:00,82.70974296619018,83.83205955163173,82.54383730414665,83.59783935546875,10582500,0.0,0.0,0.0,XLE,Energy Select Sector SPDR Fund
2025-01-02 00:00:00-05:00,84.28098777552901,85.19836079212475,84.00772962906886,84.57376861572266,17443500,0.0,0.0,0.0,XLE,Energy Select Sector SPDR Fund
2025-01-03 00:00:00-05:00,85.07148460519356,85.6472849318452,84.72991192619308,85.36426544189453,11060400,0.0,0.0,0.0,XLE,Energy Select Sector SPDR Fund
2025-01-06 00:00:00-05:00,85.75463613436192,86.4377814822094,84.7591872609546,84.97389221191406,11417600,0.0,0.0,0.0,XLE,Energy Select Sector SPDR Fund
2025-01-07 00:00:00-05:00,85.59847835931468,86.47681334894455,85.08123871145635,85.82294464111328,12517900,0.0,0.0,0.0,XLE,Energy Select Sector SPDR Fund
2025-01-08 00:00:00-05:00,85.29595861199947,85.9498274345481,84.9934164012156,85.9107894897461,14241900,0.0,0.0,0.0,XLE,Energy Select Sector SPDR Fund
2025-01-10 00:00:00-05:00,87.02332901991534,88.02853171702696,85.80342138832835,86.2621078491211,17037900,0.0,0.0,0.0,XLE,Energy Select Sector SPDR Fund
2025-01-13 00:00:00-05:00,86.65249532593126,88.59458653902806,86.65249532593126,88.07734680175781,24448100,0.0,0.0,0.0,XLE,Energy Select Sector SPDR Fund
2025-01-14 00:00:00-05:00,87.92119300899927,89.1020703334149,87.79432527592118,89.02399444580078,15586500,0.0,0.0,0.0,XLE,Energy Select Sector SPDR Fund
