Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Ticker,Name
2024-03-13 00:00:00-04:00,30.360221704392508,30.59965562374344,30.053744753165216,30.40810775756836,6897800,0.0,0.0,BKR,Baker Hughes Company
2024-03-14 00:00:00-04:00,30.417685637946263,30.848665601049337,30.417685637946263,30.590078353881836,6947300,0.0,0.0,BKR,Baker Hughes Company
2024-03-15 00:00:00-04:00,30.580503183752217,31.07852621858498,30.57092560692051,30.95401954650879,15268400,0.0,0.0,BKR,Baker Hughes Company
2024-03-18 00:00:00-04:00,31.116832886019946,31.16471893784101,30.72416141553271,31.02105712890625,5899400,0.0,0.0,BKR,Baker Hughes Company
2024-03-19 00:00:00-04:00,31.040215545012586,31.911754932318566,31.040215545012586,31.815982818603516,6548000,0.0,0.0,BKR,Baker Hughes Company
2024-03-20 00:00:00-04:00,31.69147223144276,32.132029745641326,31.566965576222643,31.978792190551758,7429500,0.0,0.0,BKR,Baker Hughes Company
2024-03-21 00:00:00-04:00,32.03626084808898,32.68752143572781,31.959640236144708,32.33315658569336,6084300,0.0,0.0,BKR,Baker Hughes Company
2024-03-22 00:00:00-04:00,32.38104096973663,32.4768130654451,32.00752102814257,32.026676177978516,6636500,0.0,0.0,BKR,Baker Hughes Company
2024-03-25 00:00:00-04:00,32.218228341735035,32.34273500562323,31.83513625407623,31.88302230834961,10277000,0.0,0.0,BKR,Baker Hughes Company
2024-03-26 00:00:00-04:00,31.863869154740286,31.940486115689467,31.317960064141445,31.442466735839844,8057600,0.0,0.0,BKR,Baker Hughes Company
2024-03-27 00:00:00-04:00,31.298803418046894,31.81598158031205,31.298803418046894,31.69147491455078,9346600,0.0,0.0,BKR,Baker Hughes Company
2024-03-28 00:00:00-04:00,32.026679137467106,32.26611305233491,31.72020401871405,32.084144592285156,13250300,0.0,0.0,BKR,Baker Hughes Company
2024-04-01 00:00:00-04:00,32.25653432253861,32.25653432253861,31.84470773474392,32.026676177978516,6485200,0.0,0.0,BKR,Baker Hughes Company
2024-04-02 00:00:00-04:00,32.28526874980685,32.34273420559651,31.911752420853286,32.17034149169922,7867400,0.0,0.0,BKR,Baker Hughes Company
2024-04-03 00:00:00-04:00,32.361889427776354,32.706674856319374,32.2852688198905,32.44808578491211,7584300,0.0,0.0,BKR,Baker Hughes Company
2024-04-04 00:00:00-04:00,32.486392974853516,32.869488713701166,32.26611420373122,32.486392974853516,6014100,0.0,0.0,BKR,Baker Hughes Company
2024-04-05 00:00:00-04:00,32.44808623292107,33.1568085982922,32.26611411341551,32.85991287231445,5151100,0.0,0.0,BKR,Baker Hughes Company
2024-04-08 00:00:00-04:00,32.94610626008838,33.06103350966999,32.70667235893503,32.80244445800781,4433800,0.0,0.0,BKR,Baker Hughes Company
2024-04-09 00:00:00-04:00,32.92695196623099,33.051454967570486,32.57258715280523,32.74497985839844,3373000,0.0,0.0,BKR,Baker Hughes Company
2024-04-10 00:00:00-04:00,32.457659362957024,32.82159991912627,32.29484606229822,32.70667266845703,4281500,0.0,0.0,BKR,Baker Hughes Company
2024-04-11 00:00:00-04:00,32.8216049377166,32.83118068779012,32.112878867700395,32.55344009399414,3724000,0.0,0.0,BKR,Baker Hughes Company
2024-04-12 00:00:00-04:00,32.649211874423,32.77371854493627,31.61485551041482,31.653165817260742,4841000,0.0,0.0,BKR,Baker Hughes Company
2024-04-15 00:00:00-04:00,31.825560205687616,31.978797787597383,30.963600177497234,31.078527450561523,7537400,0.0,0.0,BKR,Baker Hughes Company
2024-04-16 00:00:00-04:00,31.00190189903867,31.04978795073857,30.580499529219395,30.74331283569336,5852400,0.0,0.0,BKR,Baker Hughes Company
2024-04-17 00:00:00-04:00,30.82950985846535,31.17429528373338,30.609231093093364,30.666696548461914,5613700,0.0,0.0,BKR,Baker Hughes Company
2024-04-18 00:00:00-04:00,30.743314584969106,31.193451534198083,30.647542476119938,30.83909034729004,5714100,0.0,0.0,BKR,Baker Hughes Company
2024-04-19 00:00:00-04:00,30.87739577600168,31.394570196974502,30.762464879366664,31.222177505493164,7513500,0.0,0.0,BKR,Baker Hughes Company
2024-04-22 00:00:00-04:00,31.030636724846023,31.365842743155227,30.53261191842827,31.088098526000977,4991600,0.0,0.0,BKR,Baker Hughes Company
2024-04-23 00:00:00-04:00,30.867822952544056,31.748941747158163,30.75289568488899,31.60527992248535,7404300,0.0,0.0,BKR,Baker Hughes Company
2024-04-24 00:00:00-04:00,31.37542098669085,32.35231187218021,30.96359798294255,31.28922462463379,11447000,0.0,0.0,BKR,Baker Hughes Company
2024-04-25 00:00:00-04:00,31.576548214467522,32.03626092684772,31.25091791984757,31.89259910583496,8729900,0.0,0.0,BKR,Baker Hughes Company
2024-04-26 00:00:00-04:00,31.710626866309386,31.82555411738784,31.068942103055882,31.452037811279297,8318500,0.0,0.0,BKR,Baker Hughes Company
2024-04-29 00:00:00-04:00,31.528659170514462,31.825558568586242,31.298804636209564,31.815982818603516,5156900,0.0,0.0,BKR,Baker Hughes Company
2024-04-30 00:00:00-04:00,31.653163456711386,31.70104950996169,31.126409564014704,31.241336822509766,9583200,0.0,0.0,BKR,Baker Hughes Company
2024-05-01 00:00:00-04:00,31.270069768873537,31.346686719438924,30.40810624081614,30.54218864440918,4941700,0.0,0.0,BKR,Baker Hughes Company
2024-05-02 00:00:00-04:00,30.772047510069573,30.9923262715295,30.41768451520013,30.58049964904785,5191200,0.0,0.0,BKR,Baker Hughes Company
2024-05-03 00:00:00-04:00,30.67690933373296,30.91792842257603,30.426249260676602,30.773317337036133,3701600,0.21,0.0,BKR,Baker Hughes Company
2024-05-06 00:00:00-04:00,30.956489958294696,31.17822706151219,30.76367396664409,30.850440979003906,3131200,0.0,0.0,BKR,Baker Hughes Company
2024-05-07 00:00:00-04:00,30.744391623111497,31.101098812817206,30.72511149524627,30.985410690307617,7787200,0.0,0.0,BKR,Baker Hughes Company
2024-05-08 00:00:00-04:00,30.78295699375098,31.313198230807476,30.696189978402877,30.7540340423584,6416500,0.0,0.0,BKR,Baker Hughes Company
2024-05-09 00:00:00-04:00,30.889004520449074,31.61206172170869,30.87936169827651,31.602418899536133,3817000,0.0,0.0,BKR,Baker Hughes Company
2024-05-10 00:00:00-04:00,31.669905683994283,31.737390732273294,31.0528974267809,31.1782283782959,4484000,0.0,0.0,BKR,Baker Hughes Company
2024-05-13 00:00:00-04:00,31.45781024003161,31.602419476327402,31.091460221629085,31.245712280273438,4209900,0.0,0.0,BKR,Baker Hughes Company
2024-05-14 00:00:00-04:00,31.390326307394453,31.602420597014756,31.216792275558287,31.45781135559082,3282600,0.0,0.0,BKR,Baker Hughes Company
2024-05-15 00:00:00-04:00,31.428885228142427,31.756671310148487,30.72511182453587,31.747032165527344,6979200,0.0,0.0,BKR,Baker Hughes Company
2024-05-16 00:00:00-04:00,31.679545405630154,32.045895401611354,31.62169950805661,31.833797454833984,9974900,0.0,0.0,BKR,Baker Hughes Company
2024-05-17 00:00:00-04:00,31.87236725034179,32.344762628962755,31.650630118670367,32.25799560546875,5954600,0.0,0.0,BKR,Baker Hughes Company
2024-05-20 00:00:00-04:00,32.29655572361269,32.33511965786118,31.85308151273263,31.92056655883789,6124700,0.0,0.0,BKR,Baker Hughes Company
2024-05-21 00:00:00-04:00,31.882000530649126,32.325474712402766,31.804876344876686,31.833797454833984,4517900,0.0,0.0,BKR,Baker Hughes Company
2024-05-22 00:00:00-04:00,31.87236531526002,31.93020754230447,30.773317030672974,30.937210083007812,4717800,0.0,0.0,BKR,Baker Hughes Company
2024-05-23 00:00:00-04:00,30.956490841430096,31.197509918454422,30.63834573331117,30.667266845703125,4517100,0.0,0.0,BKR,Baker Hughes Company
2024-05-24 00:00:00-04:00,30.85044229630877,31.264995408878164,30.6961902319336,31.207149505615234,4698600,0.0,0.0,BKR,Baker Hughes Company
2024-05-28 00:00:00-04:00,31.216791168546113,31.51565246348626,31.052896287553203,31.245712280273438,4978100,0.0,0.0,BKR,Baker Hughes Company
2024-05-29 00:00:00-04:00,31.10110034905721,31.158946251998856,30.5901410782135,30.782957077026367,4699600,0.0,0.0,BKR,Baker Hughes Company
2024-05-30 00:00:00-04:00,30.725110919712385,31.361399259255453,30.705828953378788,31.313196182250977,5344700,0.0,0.0,BKR,Baker Hughes Company
2024-05-31 00:00:00-04:00,31.332477020379574,32.325474346020755,31.226428048192865,32.27727127075195,11234900,0.0,0.0,BKR,Baker Hughes Company
2024-06-03 00:00:00-04:00,32.27727578665144,32.31583972332551,30.725114112114404,30.99505615234375,7403200,0.0,0.0,BKR,Baker Hughes Company
2024-06-04 00:00:00-04:00,30.831157595514398,30.831157595514398,30.10810041829035,30.493730545043945,5407600,0.0,0.0,BKR,Baker Hughes Company
2024-06-05 00:00:00-04:00,30.599781700006275,30.782956712828366,30.41660668718419,30.60942268371582,4661400,0.0,0.0,BKR,Baker Hughes Company
2024-06-06 00:00:00-04:00,30.484093573150993,30.696189698272093,30.271995609200275,30.60942268371582,8449300,0.0,0.0,BKR,Baker Hughes Company
2024-06-07 00:00:00-04:00,30.580500131584472,30.70583108261417,30.387685971366732,30.503374099731445,6770500,0.0,0.0,BKR,Baker Hughes Company
2024-06-10 00:00:00-04:00,30.609423960697796,31.41924823778799,30.50337497429822,31.274635314941406,11739400,0.0,0.0,BKR,Baker Hughes Company
2024-06-11 00:00:00-04:00,30.966129638065233,31.130024520981266,30.609422437825703,31.08182144165039,7952700,0.0,0.0,BKR,Baker Hughes Company
2024-06-12 00:00:00-04:00,31.255351791709696,31.428885819428217,30.811877577610904,31.08182144165039,6306800,0.0,0.0,BKR,Baker Hughes Company
2024-06-13 00:00:00-04:00,31.120379730872223,31.120379730872223,30.165946316425508,30.493730545043945,4681300,0.0,0.0,BKR,Baker Hughes Company
2024-06-14 00:00:00-04:00,30.41660924952709,30.474455156657385,29.818882919818943,29.973134994506836,5243300,0.0,0.0,BKR,Baker Hughes Company
